order_id,order_date,region,city,product_name,category,quantity,unit_price,total_revenue,customer_id,sales_channel
UK-2026-104237,2026-06-03,South,Chennai,43-inch Smart TV,Electronics,1,27156,27156,CUST-47580,Marketplace
UK-2026-102088,2026-03-23,North,Delhi,Yoga Mat Pro,Sports,1,1140,1140,CUST-75488,Website
UK-2026-103803,2026-05-05,South,Chennai,Denim Jacket,Fashion,1,2167,2167,CUST-71743,App
UK-2026-101859,2026-03-03,East,Patna,Mixer Grinder 750W,Home & Kitchen,2,3224,6448,CUST-16125,Marketplace
UK-2026-101946,2026-03-11,West,Mumbai,Formal Shirt,Fashion,2,1105,2210,CUST-45229,App
UK-2026-101511,2026-03-11,North,Gurugram,Non-Stick Cookware Set,Home & Kitchen,1,3018,3018,CUST-79237,App
UK-2026-103690,2026-05-20,Central,Raipur,Smart Watch X2,Electronics,1,4505,4505,CUST-73275,Marketplace
UK-2026-104689,2026-06-01,South,Bengaluru,Formal Shirt,Fashion,1,1106,1106,CUST-81932,App
UK-2026-102828,2026-04-13,West,Mumbai,Badminton Racket Set,Sports,2,2509,5018,CUST-70134,Marketplace
UK-2026-102454,2026-04-21,East,Patna,Vitamin C Serum,Beauty,2,673,1346,CUST-63705,Website
UK-2026-100368,2026-01-01,South,Kochi,Cotton Kurta Set,Fashion,1,1363,1363,CUST-64203,App
UK-2026-103234,2026-05-19,West,Mumbai,Electric Kettle 1.5L,Home & Kitchen,1,1105,1105,CUST-26245,Website
UK-2026-100838,2026-02-20,South,Kochi,Running Sneakers,Fashion,1,2713,2713,CUST-34080,Marketplace
UK-2026-100580,2026-01-14,South,Hyderabad,Dinner Set 24pc,Home & Kitchen,2,2523,5046,CUST-56576,Website
UK-2026-104196,2026-06-23,East,Bhubaneswar,Running Sneakers,Fashion,1,2773,2773,CUST-55008,Website
UK-2026-100944,2026-02-18,North,Chandigarh,Cotton Bedsheet Set,Home & Kitchen,2,1451,2902,CUST-69460,Website
UK-2026-103920,2026-05-11,North,Gurugram,Ionic Hair Dryer,Beauty,4,1915,7660,CUST-19335,Website
UK-2026-103700,2026-05-22,North,Gurugram,Electric Kettle 1.5L,Home & Kitchen,1,1143,1143,CUST-92349,Marketplace
UK-2026-104810,2026-06-02,North,Gurugram,Modern Wall Clock,Home & Kitchen,2,762,1524,CUST-27252,Website
UK-2026-102755,2026-04-29,North,Gurugram,Vitamin C Serum,Beauty,1,679,679,CUST-94299,Website
UK-2026-104894,2026-06-19,West,Mumbai,Air Fryer 5L,Home & Kitchen,2,5630,11260,CUST-21082,Website
UK-2026-104593,2026-06-25,West,Pune,Denim Jacket,Fashion,1,2146,2146,CUST-72785,App
UK-2026-103480,2026-05-19,East,Kolkata,Ethnic Dupatta,Fashion,2,520,1040,CUST-37725,Website
UK-2026-100570,2026-01-21,West,Pune,Air Fryer 5L,Home & Kitchen,1,5665,5665,CUST-92283,App
UK-2026-103485,2026-05-12,East,Bhubaneswar,Silk Saree,Fashion,1,3421,3421,CUST-26682,Website
UK-2026-103161,2026-05-09,South,Hyderabad,Noise-Cancelling Headphones,Electronics,1,9327,9327,CUST-24899,Marketplace
UK-2026-101040,2026-02-26,East,Patna,Ethnic Dupatta,Fashion,1,484,484,CUST-21170,Website
UK-2026-103096,2026-05-23,South,Hyderabad,Running Sneakers,Fashion,1,2680,2680,CUST-71101,Marketplace
UK-2026-102616,2026-04-01,East,Kolkata,Slim Fit Jeans,Fashion,2,1558,3116,CUST-70436,App
UK-2026-103079,2026-04-13,South,Chennai,Sunscreen SPF50,Beauty,1,572,572,CUST-32075,Website
UK-2026-100987,2026-02-07,South,Kochi,Matte Lipstick Set,Beauty,1,878,878,CUST-57571,App
UK-2026-100346,2026-01-09,North,Chandigarh,Noise-Cancelling Headphones,Electronics,1,9077,9077,CUST-40054,App
UK-2026-104377,2026-06-16,North,Gurugram,Power Bank 20000mAh,Electronics,1,1793,1793,CUST-77998,App
UK-2026-104331,2026-06-01,North,Noida,Robot Vacuum R7,Home & Kitchen,2,19414,38828,CUST-73614,App
UK-2026-100908,2026-02-01,West,Ahmedabad,Air Fryer 5L,Home & Kitchen,2,5722,11444,CUST-57927,Marketplace
UK-2026-104656,2026-06-11,South,Bengaluru,Power Bank 20000mAh,Electronics,3,1802,5406,CUST-11412,App
UK-2026-102046,2026-03-14,West,Pune,Ethnic Dupatta,Fashion,1,516,516,CUST-39327,App
UK-2026-101006,2026-02-03,South,Kochi,Cricket Bat English Willow,Sports,1,9359,9359,CUST-82894,Website
UK-2026-100414,2026-01-26,East,Guwahati,Slim Fit Jeans,Fashion,1,1649,1649,CUST-66033,App
UK-2026-103389,2026-05-30,North,Chandigarh,Running Sneakers,Fashion,1,2778,2778,CUST-10983,Website
UK-2026-101715,2026-03-17,South,Bengaluru,Non-Stick Cookware Set,Home & Kitchen,4,2805,11220,CUST-51447,Website
UK-2026-102164,2026-03-26,South,Hyderabad,Dinner Set 24pc,Home & Kitchen,3,2616,7848,CUST-36879,App
UK-2026-101364,2026-02-12,North,Delhi,Denim Jacket,Fashion,1,2286,2286,CUST-17203,App
UK-2026-101576,2026-03-05,West,Surat,Non-Stick Cookware Set,Home & Kitchen,3,2782,8346,CUST-81657,App
UK-2026-104714,2026-06-10,West,Pune,Ionic Hair Dryer,Beauty,1,1988,1988,CUST-54370,Website
UK-2026-101566,2026-03-24,North,Noida,Ethnic Dupatta,Fashion,2,483,966,CUST-13526,App
UK-2026-100648,2026-01-05,South,Bengaluru,Mirrorless Camera Lite,Electronics,2,29887,59774,CUST-24891,Website
UK-2026-103774,2026-05-07,Central,Nagpur,Formal Shirt,Fashion,1,1084,1084,CUST-26314,App
UK-2026-100638,2026-01-17,North,Gurugram,Ionic Hair Dryer,Beauty,1,1854,1854,CUST-92249,App
UK-2026-103651,2026-05-23,East,Guwahati,Beard Grooming Kit,Beauty,2,1019,2038,CUST-59437,Website
UK-2026-101504,2026-03-02,North,Delhi,Slim Fit Jeans,Fashion,1,1579,1579,CUST-53285,App
UK-2026-103785,2026-05-09,South,Kochi,Robot Vacuum R7,Home & Kitchen,1,18741,18741,CUST-40704,App
UK-2026-102721,2026-04-09,North,Noida,Mirrorless Camera Lite,Electronics,1,29545,29545,CUST-15696,Marketplace
UK-2026-101981,2026-03-05,West,Ahmedabad,Cricket Bat English Willow,Sports,1,9219,9219,CUST-24036,Website
UK-2026-103338,2026-05-29,Central,Nagpur,Face Wash Combo,Beauty,1,444,444,CUST-21082,App
UK-2026-104644,2026-06-03,South,Kochi,Dinner Set 24pc,Home & Kitchen,1,2504,2504,CUST-49087,App
UK-2026-103317,2026-05-20,North,Chandigarh,Mixer Grinder 750W,Home & Kitchen,1,3179,3179,CUST-17418,Website
UK-2026-104501,2026-06-15,East,Bhubaneswar,Wireless Earbuds Pro,Electronics,2,3091,6182,CUST-29684,Marketplace
UK-2026-103060,2026-04-07,West,Pune,Robot Vacuum R7,Home & Kitchen,1,18697,18697,CUST-44668,App
UK-2026-104945,2026-06-06,South,Hyderabad,Robot Vacuum R7,Home & Kitchen,1,18775,18775,CUST-77210,Website
UK-2026-100035,2026-01-18,South,Chennai,Beard Grooming Kit,Beauty,3,987,2961,CUST-88949,App
UK-2026-102496,2026-04-18,South,Chennai,Sunscreen SPF50,Beauty,2,574,1148,CUST-32410,App
UK-2026-103709,2026-05-17,West,Mumbai,Eau de Parfum 100ml,Beauty,1,2002,2002,CUST-58127,App
UK-2026-104390,2026-06-09,East,Bhubaneswar,Power Bank 20000mAh,Electronics,1,1734,1734,CUST-56209,Website
UK-2026-102644,2026-04-05,South,Hyderabad,Eau de Parfum 100ml,Beauty,1,2079,2079,CUST-62516,Website
UK-2026-103570,2026-05-02,South,Chennai,Denim Jacket,Fashion,1,2130,2130,CUST-81861,App
UK-2026-101233,2026-02-12,Central,Nagpur,Football Size 5,Sports,1,919,919,CUST-62765,Website
UK-2026-102582,2026-04-18,North,Chandigarh,Air Fryer 5L,Home & Kitchen,1,5430,5430,CUST-43048,App
UK-2026-103377,2026-05-17,West,Pune,Modern Wall Clock,Home & Kitchen,1,765,765,CUST-76389,Marketplace
UK-2026-100040,2026-01-17,East,Kolkata,Formal Shirt,Fashion,4,1089,4356,CUST-88398,App
UK-2026-103231,2026-05-10,East,Kolkata,Power Bank 20000mAh,Electronics,1,1763,1763,CUST-96725,App
UK-2026-104191,2026-06-19,East,Patna,Bluetooth Speaker Mini,Electronics,1,1538,1538,CUST-45659,Website
UK-2026-103755,2026-05-01,West,Surat,Mirrorless Camera Lite,Electronics,1,29146,29146,CUST-35573,Marketplace
UK-2026-103081,2026-04-25,Central,Raipur,43-inch Smart TV,Electronics,1,26805,26805,CUST-12691,Marketplace
UK-2026-102376,2026-04-30,South,Hyderabad,Gym Gloves,Sports,3,518,1554,CUST-53634,App
UK-2026-104366,2026-06-30,West,Mumbai,Face Wash Combo,Beauty,1,459,459,CUST-99549,App
UK-2026-102821,2026-04-27,North,Gurugram,Noise-Cancelling Headphones,Electronics,1,9031,9031,CUST-41597,Marketplace
UK-2026-101245,2026-02-18,North,Delhi,Beard Grooming Kit,Beauty,1,966,966,CUST-53253,Website
UK-2026-103661,2026-05-06,East,Kolkata,Slim Fit Jeans,Fashion,2,1596,3192,CUST-31702,Website
UK-2026-103036,2026-04-10,South,Kochi,Cycling Helmet,Sports,1,1608,1608,CUST-41080,Website
UK-2026-100762,2026-02-02,North,Gurugram,43-inch Smart TV,Electronics,1,24816,24816,CUST-33353,App
UK-2026-100826,2026-02-19,North,Gurugram,Adjustable Dumbbells 15kg,Sports,1,4857,4857,CUST-34265,App
UK-2026-102172,2026-03-27,South,Bengaluru,Power Bank 20000mAh,Electronics,1,1803,1803,CUST-70076,Website
UK-2026-103691,2026-05-23,North,Delhi,Ethnic Dupatta,Fashion,1,498,498,CUST-24099,App
UK-2026-101958,2026-03-15,East,Guwahati,Electric Kettle 1.5L,Home & Kitchen,1,1095,1095,CUST-60652,Website
UK-2026-104173,2026-06-21,Central,Raipur,Noise-Cancelling Headphones,Electronics,1,8992,8992,CUST-97473,Marketplace
UK-2026-102041,2026-03-15,North,Gurugram,Beard Grooming Kit,Beauty,1,969,969,CUST-43771,App
UK-2026-103805,2026-05-02,South,Kochi,Smart Watch X2,Electronics,1,4426,4426,CUST-37808,Website
UK-2026-103434,2026-05-24,East,Bhubaneswar,Cotton Kurta Set,Fashion,1,1254,1254,CUST-77029,App
UK-2026-104299,2026-06-22,South,Hyderabad,Bluetooth Speaker Mini,Electronics,1,1542,1542,CUST-16498,App
UK-2026-104795,2026-06-14,North,Chandigarh,Ultrabook Air 14,Electronics,1,30236,30236,CUST-26314,App
UK-2026-103325,2026-05-15,South,Bengaluru,Cycling Helmet,Sports,1,1590,1590,CUST-72750,Website
UK-2026-102983,2026-04-07,North,Chandigarh,Cycling Helmet,Sports,1,1568,1568,CUST-54277,App
UK-2026-101190,2026-02-01,Central,Raipur,Badminton Racket Set,Sports,1,2588,2588,CUST-35721,App
UK-2026-104580,2026-06-11,South,Bengaluru,Ultrabook Air 14,Electronics,4,29366,117464,CUST-70772,App
UK-2026-102081,2026-03-08,North,Gurugram,Ultrabook Air 14,Electronics,1,29527,29527,CUST-32000,Marketplace
UK-2026-104354,2026-06-24,South,Bengaluru,Ultrabook Air 14,Electronics,1,29923,29923,CUST-64122,App
UK-2026-103817,2026-05-22,West,Surat,Bluetooth Speaker Mini,Electronics,1,1557,1557,CUST-80945,App
UK-2026-103232,2026-05-26,Central,Indore,Noise-Cancelling Headphones,Electronics,1,9169,9169,CUST-39976,Marketplace
UK-2026-102394,2026-04-12,East,Kolkata,Vitamin C Serum,Beauty,1,706,706,CUST-15207,App
UK-2026-104947,2026-06-20,South,Hyderabad,Bluetooth Speaker Mini,Electronics,1,1516,1516,CUST-92447,App
UK-2026-100365,2026-01-08,North,Gurugram,Cotton Kurta Set,Fashion,2,1273,2546,CUST-45229,App
UK-2026-103821,2026-05-31,South,Kochi,Mixer Grinder 750W,Home & Kitchen,1,3299,3299,CUST-64593,App
UK-2026-104725,2026-06-03,East,Kolkata,Running Sneakers,Fashion,1,2813,2813,CUST-85805,App
UK-2026-100772,2026-02-10,Central,Bhopal,Dinner Set 24pc,Home & Kitchen,1,2470,2470,CUST-82860,App
UK-2026-101798,2026-03-18,South,Chennai,Mirrorless Camera Lite,Electronics,1,28329,28329,CUST-87081,Marketplace
UK-2026-100338,2026-01-23,South,Hyderabad,Silk Saree,Fashion,1,3639,3639,CUST-13050,Marketplace
UK-2026-101479,2026-03-31,West,Ahmedabad,Matte Lipstick Set,Beauty,4,942,3768,CUST-16694,App
UK-2026-103886,2026-05-09,East,Patna,Mirrorless Camera Lite,Electronics,2,28091,56182,CUST-48747,Website
UK-2026-100943,2026-02-10,South,Bengaluru,Ethnic Dupatta,Fashion,1,483,483,CUST-45731,Marketplace
UK-2026-102817,2026-04-06,West,Surat,Bluetooth Speaker Mini,Electronics,2,1460,2920,CUST-99450,Website
UK-2026-102879,2026-04-20,South,Hyderabad,Modern Wall Clock,Home & Kitchen,1,835,835,CUST-27486,Marketplace
UK-2026-101349,2026-02-11,North,Gurugram,Electric Kettle 1.5L,Home & Kitchen,2,1095,2190,CUST-84609,App
UK-2026-100817,2026-02-20,South,Bengaluru,Power Bank 20000mAh,Electronics,1,1754,1754,CUST-34080,Website
UK-2026-100117,2026-01-17,West,Ahmedabad,Foldable Treadmill T2,Sports,1,25660,25660,CUST-43611,Marketplace
UK-2026-100745,2026-02-17,North,Chandigarh,Leather Wallet,Fashion,1,892,892,CUST-98097,Website
UK-2026-102494,2026-04-28,South,Hyderabad,Non-Stick Cookware Set,Home & Kitchen,1,2881,2881,CUST-67168,Website
UK-2026-100510,2026-01-23,North,Chandigarh,Matte Lipstick Set,Beauty,2,871,1742,CUST-28943,App
UK-2026-100589,2026-01-20,West,Mumbai,Gym Gloves,Sports,1,501,501,CUST-48231,Marketplace
UK-2026-104713,2026-06-02,West,Pune,Denim Jacket,Fashion,1,2206,2206,CUST-32851,Marketplace
UK-2026-104764,2026-06-11,North,Noida,Wireless Earbuds Pro,Electronics,1,3016,3016,CUST-59580,Website
UK-2026-102070,2026-03-11,North,Chandigarh,Cycling Helmet,Sports,2,1549,3098,CUST-16349,App
UK-2026-101937,2026-03-26,Central,Bhopal,Air Fryer 5L,Home & Kitchen,2,5450,10900,CUST-36222,App
UK-2026-103440,2026-05-14,West,Ahmedabad,Leather Wallet,Fashion,1,895,895,CUST-29212,App
UK-2026-103646,2026-05-27,West,Pune,Robot Vacuum R7,Home & Kitchen,1,18935,18935,CUST-94869,App
UK-2026-102731,2026-04-27,West,Ahmedabad,Slim Fit Jeans,Fashion,2,1638,3276,CUST-65558,App
UK-2026-102680,2026-04-13,Central,Nagpur,Eau de Parfum 100ml,Beauty,1,2060,2060,CUST-97575,App
UK-2026-100889,2026-02-18,North,Gurugram,Noise-Cancelling Headphones,Electronics,3,9276,27828,CUST-66545,App
UK-2026-104133,2026-06-15,East,Kolkata,Noise-Cancelling Headphones,Electronics,1,8889,8889,CUST-73238,Marketplace
UK-2026-101613,2026-03-13,North,Gurugram,Silk Saree,Fashion,2,3449,6898,CUST-97234,Website
UK-2026-101830,2026-03-30,South,Chennai,Smart Watch X2,Electronics,1,4693,4693,CUST-85181,Website
UK-2026-100819,2026-02-22,East,Bhubaneswar,Denim Jacket,Fashion,1,2121,2121,CUST-51853,App
UK-2026-100663,2026-01-22,South,Kochi,Cotton Kurta Set,Fashion,2,1355,2710,CUST-31875,Website
UK-2026-101162,2026-02-03,Central,Nagpur,Ethnic Dupatta,Fashion,1,482,482,CUST-24099,App
UK-2026-103487,2026-05-24,North,Noida,Ionic Hair Dryer,Beauty,2,1927,3854,CUST-21082,App
UK-2026-103336,2026-05-30,East,Kolkata,Badminton Racket Set,Sports,3,2466,7398,CUST-92249,Website
UK-2026-101186,2026-02-27,South,Kochi,Wireless Earbuds Pro,Electronics,2,3122,6244,CUST-80925,Marketplace
UK-2026-103617,2026-05-21,East,Kolkata,Cotton Kurta Set,Fashion,1,1363,1363,CUST-89012,App
UK-2026-100053,2026-01-22,North,Delhi,Formal Shirt,Fashion,3,1140,3420,CUST-19374,Website
UK-2026-104393,2026-06-25,South,Kochi,Ethnic Dupatta,Fashion,2,475,950,CUST-45837,Marketplace
UK-2026-103660,2026-05-06,East,Kolkata,Cotton Bedsheet Set,Home & Kitchen,1,1415,1415,CUST-98185,App
UK-2026-101249,2026-02-17,South,Chennai,Football Size 5,Sports,1,888,888,CUST-40047,Marketplace
UK-2026-102715,2026-04-16,East,Patna,Ultrabook Air 14,Electronics,1,30283,30283,CUST-14858,Marketplace
UK-2026-101834,2026-03-08,North,Gurugram,Eau de Parfum 100ml,Beauty,1,1907,1907,CUST-43251,Website
UK-2026-104317,2026-06-21,Central,Bhopal,Matte Lipstick Set,Beauty,2,934,1868,CUST-66517,Website
UK-2026-102495,2026-04-07,North,Delhi,43-inch Smart TV,Electronics,1,25995,25995,CUST-58551,Website
UK-2026-104910,2026-06-20,West,Ahmedabad,Beard Grooming Kit,Beauty,1,982,982,CUST-43835,App
UK-2026-101381,2026-02-15,West,Mumbai,43-inch Smart TV,Electronics,1,24744,24744,CUST-59325,App
UK-2026-104756,2026-06-26,Central,Indore,Dinner Set 24pc,Home & Kitchen,1,2466,2466,CUST-73683,App
UK-2026-103512,2026-05-16,West,Pune,Wireless Earbuds Pro,Electronics,3,2928,8784,CUST-80176,Marketplace
UK-2026-103769,2026-05-22,North,Delhi,Wireless Earbuds Pro,Electronics,1,3096,3096,CUST-18423,Marketplace
UK-2026-102728,2026-04-17,East,Bhubaneswar,Leather Wallet,Fashion,2,865,1730,CUST-81759,Website
UK-2026-102486,2026-04-14,West,Surat,Wireless Earbuds Pro,Electronics,1,3071,3071,CUST-81861,App
UK-2026-102594,2026-04-05,South,Hyderabad,Cotton Kurta Set,Fashion,2,1327,2654,CUST-52193,App
UK-2026-103974,2026-05-29,West,Pune,Noise-Cancelling Headphones,Electronics,1,8830,8830,CUST-56032,Marketplace
UK-2026-102157,2026-03-23,West,Ahmedabad,Matte Lipstick Set,Beauty,1,860,860,CUST-59580,App
UK-2026-104375,2026-06-06,Central,Nagpur,Bluetooth Speaker Mini,Electronics,1,1475,1475,CUST-31087,Website
UK-2026-104413,2026-06-09,West,Mumbai,Leather Wallet,Fashion,1,921,921,CUST-33884,App
UK-2026-101858,2026-03-13,North,Gurugram,Cricket Bat English Willow,Sports,1,9048,9048,CUST-12937,App
UK-2026-104655,2026-06-29,North,Delhi,Ethnic Dupatta,Fashion,1,495,495,CUST-43807,App
UK-2026-101701,2026-03-26,South,Chennai,Noise-Cancelling Headphones,Electronics,1,8901,8901,CUST-76369,Marketplace
UK-2026-104499,2026-06-29,Central,Bhopal,Non-Stick Cookware Set,Home & Kitchen,2,2981,5962,CUST-64137,Marketplace
UK-2026-104471,2026-06-02,East,Kolkata,Mirrorless Camera Lite,Electronics,2,30387,60774,CUST-52660,App
UK-2026-103753,2026-05-28,South,Bengaluru,Ionic Hair Dryer,Beauty,1,1927,1927,CUST-34840,App
UK-2026-100484,2026-01-02,South,Hyderabad,Badminton Racket Set,Sports,1,2469,2469,CUST-94511,App
UK-2026-102623,2026-04-27,South,Hyderabad,Running Sneakers,Fashion,1,2783,2783,CUST-21271,Website
UK-2026-103329,2026-05-02,South,Kochi,Running Sneakers,Fashion,2,2844,5688,CUST-88338,Website
UK-2026-101671,2026-03-28,West,Pune,Mixer Grinder 750W,Home & Kitchen,1,3160,3160,CUST-90880,App
UK-2026-103439,2026-05-31,North,Gurugram,Formal Shirt,Fashion,1,1069,1069,CUST-33491,Website
UK-2026-102565,2026-04-10,West,Ahmedabad,Smart Watch X2,Electronics,1,4326,4326,CUST-16093,Marketplace
UK-2026-103636,2026-05-28,South,Chennai,Noise-Cancelling Headphones,Electronics,1,8846,8846,CUST-31350,Website
UK-2026-102432,2026-04-27,South,Hyderabad,Makeup Brush Set,Beauty,1,1318,1318,CUST-96010,Website
UK-2026-101623,2026-03-24,North,Gurugram,Mixer Grinder 750W,Home & Kitchen,2,3318,6636,CUST-84682,App
UK-2026-101211,2026-02-27,South,Bengaluru,Football Size 5,Sports,1,904,904,CUST-23322,Marketplace
UK-2026-102431,2026-04-11,North,Gurugram,Slim Fit Jeans,Fashion,1,1564,1564,CUST-53359,App
UK-2026-101033,2026-02-27,North,Noida,Smart Watch X2,Electronics,1,4578,4578,CUST-28959,Marketplace
UK-2026-101709,2026-03-29,East,Patna,Denim Jacket,Fashion,1,2124,2124,CUST-27684,App
UK-2026-101027,2026-02-22,South,Hyderabad,Ultrabook Air 14,Electronics,1,31201,31201,CUST-63768,Marketplace
UK-2026-104451,2026-06-21,South,Chennai,Robot Vacuum R7,Home & Kitchen,1,19302,19302,CUST-12648,Marketplace
UK-2026-102130,2026-03-10,West,Ahmedabad,Cycling Helmet,Sports,1,1587,1587,CUST-69662,Website
UK-2026-100868,2026-02-24,West,Surat,Cricket Bat English Willow,Sports,1,8787,8787,CUST-58625,Website
UK-2026-103055,2026-04-04,North,Gurugram,Formal Shirt,Fashion,2,1055,2110,CUST-62784,App
UK-2026-101539,2026-03-17,West,Ahmedabad,Eau de Parfum 100ml,Beauty,1,2001,2001,CUST-25093,App
UK-2026-101998,2026-03-27,East,Patna,Robot Vacuum R7,Home & Kitchen,1,18286,18286,CUST-96316,App
UK-2026-104886,2026-06-08,West,Surat,Dinner Set 24pc,Home & Kitchen,1,2388,2388,CUST-39396,App
UK-2026-101050,2026-02-04,South,Chennai,Leather Wallet,Fashion,1,893,893,CUST-86509,App
UK-2026-101614,2026-03-29,Central,Nagpur,43-inch Smart TV,Electronics,2,26111,52222,CUST-28561,Website
UK-2026-104989,2026-06-14,East,Patna,Denim Jacket,Fashion,2,2146,4292,CUST-26245,Website
UK-2026-100957,2026-02-17,North,Gurugram,Smart Watch X2,Electronics,2,4643,9286,CUST-94762,Website
UK-2026-104168,2026-06-13,West,Ahmedabad,Electric Kettle 1.5L,Home & Kitchen,1,1104,1104,CUST-25989,Website
UK-2026-102147,2026-03-03,South,Chennai,Ultrabook Air 14,Electronics,2,29556,59112,CUST-89778,App
UK-2026-102588,2026-04-05,North,Chandigarh,Ionic Hair Dryer,Beauty,1,1815,1815,CUST-71611,Marketplace
UK-2026-101336,2026-02-09,North,Chandigarh,Ultrabook Air 14,Electronics,2,30406,60812,CUST-38493,Marketplace
UK-2026-103635,2026-05-08,South,Kochi,Cotton Bedsheet Set,Home & Kitchen,2,1389,2778,CUST-86656,App
UK-2026-104105,2026-06-20,South,Hyderabad,Power Bank 20000mAh,Electronics,1,1847,1847,CUST-22825,Marketplace
UK-2026-101911,2026-03-08,South,Bengaluru,Smart Watch X2,Electronics,1,4666,4666,CUST-74225,App
UK-2026-102171,2026-03-24,Central,Indore,Badminton Racket Set,Sports,1,2438,2438,CUST-23564,Website
UK-2026-104012,2026-05-31,East,Kolkata,Foldable Treadmill T2,Sports,1,24977,24977,CUST-95988,Website
UK-2026-100938,2026-02-27,East,Kolkata,Face Wash Combo,Beauty,1,427,427,CUST-35711,Website
UK-2026-101365,2026-02-15,South,Bengaluru,Face Wash Combo,Beauty,1,451,451,CUST-99683,Website
UK-2026-102614,2026-04-01,North,Chandigarh,Smart Watch X2,Electronics,1,4569,4569,CUST-12482,App
UK-2026-101482,2026-03-04,North,Delhi,Cotton Kurta Set,Fashion,1,1253,1253,CUST-27167,Website
UK-2026-104753,2026-06-16,South,Bengaluru,43-inch Smart TV,Electronics,2,25635,51270,CUST-27397,App
UK-2026-103706,2026-05-12,South,Kochi,Foldable Treadmill T2,Sports,1,26151,26151,CUST-82860,Marketplace
UK-2026-102779,2026-04-26,West,Pune,Mirrorless Camera Lite,Electronics,1,27795,27795,CUST-47809,App
UK-2026-103057,2026-04-17,Central,Raipur,Football Size 5,Sports,2,887,1774,CUST-16905,Website
UK-2026-104949,2026-06-28,West,Ahmedabad,Denim Jacket,Fashion,1,2230,2230,CUST-51154,App
UK-2026-103549,2026-05-07,South,Bengaluru,Wireless Earbuds Pro,Electronics,1,3124,3124,CUST-66371,Website
UK-2026-102082,2026-03-19,North,Chandigarh,Denim Jacket,Fashion,1,2201,2201,CUST-60855,Website
UK-2026-100767,2026-02-11,West,Mumbai,Modern Wall Clock,Home & Kitchen,1,825,825,CUST-57927,Website
UK-2026-104761,2026-06-21,South,Chennai,Smart Watch X2,Electronics,1,4637,4637,CUST-31481,Marketplace
UK-2026-100567,2026-01-04,South,Chennai,Noise-Cancelling Headphones,Electronics,2,8975,17950,CUST-65777,App
UK-2026-104157,2026-06-23,North,Delhi,Cotton Bedsheet Set,Home & Kitchen,1,1390,1390,CUST-65315,App
UK-2026-100076,2026-01-22,East,Kolkata,Silk Saree,Fashion,1,3452,3452,CUST-94172,Website
UK-2026-100483,2026-01-03,Central,Indore,Beard Grooming Kit,Beauty,1,957,957,CUST-53931,Website
UK-2026-104469,2026-06-29,South,Kochi,Bluetooth Speaker Mini,Electronics,2,1491,2982,CUST-46826,Website
UK-2026-101049,2026-02-19,Central,Indore,43-inch Smart TV,Electronics,2,26843,53686,CUST-81119,App
UK-2026-101707,2026-03-28,East,Patna,Ethnic Dupatta,Fashion,1,484,484,CUST-18435,App
UK-2026-101330,2026-02-14,North,Chandigarh,Yoga Mat Pro,Sports,1,1255,1255,CUST-12789,App
UK-2026-101846,2026-03-16,West,Pune,Robot Vacuum R7,Home & Kitchen,1,18777,18777,CUST-63705,Marketplace
UK-2026-103763,2026-05-27,North,Noida,Noise-Cancelling Headphones,Electronics,1,9281,9281,CUST-75587,App
UK-2026-102474,2026-04-27,West,Mumbai,Robot Vacuum R7,Home & Kitchen,2,19849,39698,CUST-40405,App
UK-2026-103648,2026-05-04,North,Gurugram,Badminton Racket Set,Sports,1,2420,2420,CUST-15046,App
UK-2026-103551,2026-05-07,South,Kochi,Ultrabook Air 14,Electronics,1,29624,29624,CUST-27259,Website
UK-2026-101695,2026-03-30,North,Gurugram,Gym Gloves,Sports,1,494,494,CUST-85181,App
UK-2026-100991,2026-02-23,Central,Bhopal,Mirrorless Camera Lite,Electronics,1,27927,27927,CUST-13050,Marketplace
UK-2026-103201,2026-05-28,West,Surat,Slim Fit Jeans,Fashion,1,1578,1578,CUST-53836,Marketplace
UK-2026-104134,2026-06-18,North,Gurugram,Silk Saree,Fashion,1,3566,3566,CUST-37340,Website
UK-2026-101166,2026-02-06,North,Chandigarh,Eau de Parfum 100ml,Beauty,1,2043,2043,CUST-53171,Website
UK-2026-102762,2026-04-17,West,Ahmedabad,Denim Jacket,Fashion,1,2115,2115,CUST-32460,Website
UK-2026-104170,2026-06-29,West,Mumbai,Adjustable Dumbbells 15kg,Sports,2,5154,10308,CUST-66033,App
UK-2026-102958,2026-04-02,North,Noida,Silk Saree,Fashion,1,3428,3428,CUST-44145,Website
UK-2026-104758,2026-06-02,West,Pune,Mirrorless Camera Lite,Electronics,1,27723,27723,CUST-20785,Marketplace
UK-2026-104311,2026-06-15,Central,Indore,Running Sneakers,Fashion,3,2913,8739,CUST-16189,Marketplace
UK-2026-104691,2026-06-08,North,Gurugram,Eau de Parfum 100ml,Beauty,1,2007,2007,CUST-59939,Marketplace
UK-2026-102117,2026-03-10,North,Chandigarh,Ultrabook Air 14,Electronics,2,29837,59674,CUST-66202,Website
UK-2026-100996,2026-02-26,North,Gurugram,Sunscreen SPF50,Beauty,1,560,560,CUST-71648,App
UK-2026-103228,2026-05-29,South,Hyderabad,Silk Saree,Fashion,2,3458,6916,CUST-53188,Website
UK-2026-102876,2026-04-29,Central,Nagpur,Slim Fit Jeans,Fashion,1,1599,1599,CUST-62860,Marketplace
